Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
SGP,Singapore,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,12.947,12.3059,12.4131,12.4867,11.7494,10.2839,9.06419,9.13662,8.0374,9.27345,8.94496,8.32233,9.09519,8.82134,8.826,9.79996,9.8355,10.1668,9.68718,9.79896,9.64302,10.2186,10.1808,10.2396,10.5752,10.7568,10.8434,10.928,11.0396,11.0997,11.1915,11.281,11.3283,11.3928
SGP,Singapore,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),13.4402,13.7362,15.005,14.7515,14.7365,14.0498,12.257,12.8729,11.8263,14.9565,15.5049,15.7063,18.7287,18.4806,18.3906,23.5174,25.0698,26.9199,26.9298,28.2183,28.3033,30.5955,31.4799,32.5888,34.5694,36.0912,37.3424,38.6219,40.0307,41.2888,42.674,44.0635,45.2634,46.4957
SLB,Solomon Islands,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,Solomon Islands,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.10838,2.95924,2.728,2.65855,2.74553,2.73736,2.7225,2.68034,2.67376,2.69632,2.70375,2.71488,2.72719,2.73831,2.74828,2.75762,2.7673,2.77684,2.78636,2.79601,2.80569,2.81541,2.82516,2.83495,2.84477,2.85462,2.86451,2.87443,2.88439,2.89438,2.9044,2.91446,2.92456,2.93469
SLB,Solomon Islands,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
SLB,Solomon Islands,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,7.67857,6.50259,4.57315,4.76468,4.0253,3.05891,5.87943,3.30358,2.08552,2.82776,4.45445,10.0084,8.93951,6.9266,8.13562,9.38684,7.91166,7.56207,7.70938,7.07307,8.69442,9.63351,10.3649,10.229,10.0384,9.74813,9.57187,9.48636,9.34214,9.10364,8.87484,8.8257,8.76693,8.74948
SLB,Solomon Islands,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.05,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0.03,0.07,0.07,0.06,0.07,0.09,0.08,0.08,0.08,0.07,0.09,0.10798,0.119896,0.121992,0.123789,0.124537,0.126932,0.130704,0.133866,0.135797,0.137818,0.142444,0.147137,0.152768
SLE,Sierra Leone,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLE,Sierra Leone,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.13281,2.34442,3.13392,2.66439,2.21517,2.23938,2.28522,2.3189,2.3174,2.30411,2.31369,2.32679,2.34022,2.35303,2.3657,2.37826,2.39091,2.40364,2.41504,2.4266,2.43822,2.44991,2.4616,2.47339,2.48524,2.49712,2.50906,2.52105,2.5331,2.54521,2.55737,2.5696,2.58188,2.59423
SLE,Sierra Leone,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0,0.01,0,0,0,0,0,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.06,0.08,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
SLE,Sierra Leone,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,7.11331,4.31644,4.16271,4.0039,5.31073,4.29613,5.15978,5.84734,7.87464,8.81996,9.1993,7.41004,7.76425,6.70394,6.55747,7.10324,7.30764,4.71377,3.92932,2.93938,3.78739,4.32526,4.13651,4.07671,3.99449,3.9041,3.81945,3.74981,3.717,3.71156,3.6993,3.66031,3.61413,3.53435
SLE,Sierra Leone,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.163753,0.07,0.06,0.06,0.07,0.06,0.08,0.117873,0.173516,0.207137,0.225778,0.189546,0.214611,0.195309,0.19713,0.224954,0.246035,0.182792,0.183947,0.143884,0.147757,0.177009,0.177749,0.18569,0.193589,0.203588,0.214112,0.225554,0.23856,0.253218,0.269848,0.285231,0.300489,0.313037
SLV,El Salvador,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
SLV,El Salvador,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.55915,2.56288,2.57495,2.47186,2.46909,2.47293,2.47156,2.46173,2.51055,2.52195,2.53247,2.54425,2.55543,2.56605,2.5761,2.58528,2.5945,2.60375,2.61306,2.62238,2.63174,2.64071,2.64964,2.65837,2.66732,2.67674,2.68619,2.69567,2.70519,2.71474,2.72432,2.73394,2.74359,2.75328
SLV,El Salvador,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.197843,0.118509,0.101494,0.105522,0.142634,0.253356,0.286198,0.239052,0.158796,0.189799,0.255384,0.340329,0.443229,0.439455,0.367767,0.298012,0.330713,0.355842,0.38081,0.387435,0.386271,0.398913,0.422106,0.439111,0.42284,0.43358,0.443895,0.453854,0.464045,0.475033,0.485748,0.494272,0.50287,0.511703
SLV,El Salvador,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,3.50877,3.01571,2.80806,3.8536,4.68061,5.76351,7.18441,7.90276,7.56988,8.26708,8.20698,8.31543,7.93967,8.41996,7.21695,7.8532,8.4401,8.56356,9.54421,11.1011,10.5998,10.209,10.1128,10.415,10.4587,10.5962,10.7304,10.8457,10.9837,11.1703,11.3722,11.5614,11.7362,11.8718
SLV,El Salvador,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.604741,0.528627,0.513129,0.730583,0.917976,1.15469,1.46398,1.64803,1.61492,1.7963,1.84677,1.94438,1.92782,2.07047,1.71905,1.89613,2.08301,2.15323,2.44414,2.88336,2.81642,2.77678,2.81114,2.95595,3.02772,3.1258,3.22554,3.32212,3.42834,3.55107,3.68214,3.81078,3.93801,4.05523
SRB,Serbia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.101839,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
SRB,Serbia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.90737,0.95193,0.867007,0.893759,0.901065,0.8054,0.80545,0.812593,0.795318,0.763303,0.779133,0.788474,0.830893,0.72385,0.409212,0.532482,0.521457,0.522211,0.522823,0.523467,0.524125,0.524798,0.525479,0.526168,0.526868,0.527575,0.528282,0.528991,0.529701,0.530412,0.531123,0.531836,0.532549,0.533264
SRB,Serbia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.1,0.06,0.06,0.06,0.05,0.06,0.05,0.09,0.136604,0.172511,0.18898,0.227642,0.259221,0.281292,0.222657,0.198986,0.242079,0.251883,0.255579,0.260751,0.272585,0.283265,0.299276,0.314996,0.32859,0.340257,0.348048,0.353638,0.358934,0.364373,0.369895,0.375372,0.380289,0.38492
SRB,Serbia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,3.91106,1.82402,1.80255,2.51055,2.30445,5.54822,3.31352,2.61937,2.87597,2.9649,3.252,3.22872,4.93286,5.2924,5.27362,5.13009,5.42311,5.59718,5.59844,5.89237,6.38119,6.69869,6.70249,6.70064,6.80356,6.88531,7.00251,7.11617,7.25791,7.42025,7.53793,7.68547,7.82963,7.98719
SRB,Serbia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.39023,0.416391,0.441055,0.629223,0.507413,1.31644,0.825463,0.698968,0.801328,0.90084,1.04281,1.08613,1.75711,1.98635,1.91763,1.87634,2.01131,2.05479,2.10811,2.17816,2.37673,2.56431,2.60682,2.67647,2.7991,2.91772,3.05641,3.19609,3.34776,3.50821,3.65928,3.81179,3.96134,4.10623
STP,Sao Tome and Principe,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP,Sao Tome and Principe,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.39014,2.45902,2.1386,1.90998,2.36072,2.37685,2.38874,2.39827,2.40697,2.41302,2.41909,2.42518,2.43128,2.4374,2.44354,2.44968,2.45585,2.46204,2.46824,2.47446,2.48069,2.48694,2.4932,2.49948,2.50578,2.51209,2.51842,2.52476,2.53112,2.53749,2.54388,2.55028,2.55671,2.56315
STP,Sao Tome and Principe,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
STP,Sao Tome and Principe,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,6.04346,5.59825,6.5828,7.39421,15.7744,18.437,12.2114,12.4926,11.0555,10.9522,9.87627,11.2412,10.1563,10.9979,12.1103,13.2306,15.5818,13.6974,17.7582,22.2184,27.5221,27.8325,24.337,24.1113,23.8812,23.5252,23.1533,22.8327,22.5035,22.3628,22.2049,22.0563,21.7898,21.5158
STP,Sao Tome and Principe,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.06,0.08,0.103808,0.110228,0.101589,0.106132,0.110901,0.115803,0.120696,0.125571,0.130568,0.136239,0.141778,0.147405,0.152665,0.157821
SUR,Suriname,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUR,Suriname,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.56669,1.575,1.88891,1.69586,1.6292,1.66202,1.62364,1.65173,1.66666,1.68014,1.68357,1.6884,1.69419,1.70011,1.70566,1.71138,1.71723,1.72304,1.72895,1.73488,1.74096,1.74706,1.75318,1.75933,1.7655,1.77168,1.77789,1.78413,1.79038,1.79665,1.80295,1.80927,1.81561,1.82198
SUR,Suriname,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.02,0.03,0.04,0.03,0.01,0.03,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06
SUR,Suriname,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,8.6209,4.41976,5.24804,5.17834,5.27363,5.00659,4.05445,2.89256,1.95547,5.16195,7.73085,7.68566,5.49607,5.18607,3.86156,3.0566,2.90151,2.52496,2.53357,2.8991,3.2741,3.33115,2.68754,2.82729,2.99502,3.09709,3.15615,3.23721,3.28779,3.29207,3.33467,3.32818,3.31199,3.29985
SUR,Suriname,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.208318,0.107909,0.135485,0.136801,0.137363,0.1331,0.112301,0.08,0.06,0.168673,0.262525,0.276035,0.20746,0.203881,0.156389,0.130182,0.130802,0.116897,0.120733,0.13866,0.152351,0.138885,0.111715,0.12011,0.131943,0.142306,0.151212,0.161362,0.170029,0.176209,0.185547,0.192384,0.198713,0.205379
SVK,Slovak Republic,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
SVK,Slovak Republic,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.641,1.80502,1.906,1.87429,2.02352,2.02225,2.02814,2.04693,2.08175,2.10691,2.12515,2.1209,2.11747,2.12413,2.1292,2.13553,2.14203,2.14865,2.15665,2.16491,2.1732,2.18152,2.18987,2.19826,2.20667,2.21512,2.2236,2.23211,2.24066,2.24924,2.25785,2.26649,2.27517,2.28388
SVK,Slovak Republic,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.159223,0.318074,0.453101,0.446524,0.301171,0.272464,0.342008,0.425473,0.456138,0.495389,0.514284,0.458484,0.46358,0.529089,0.436721,0.665685,0.77195,0.66119,0.6348,0.682202,0.836546,0.782152,0.768437,0.815789,0.877898,0.910902,0.938221,0.967165,0.98362,1.00641,1.04879,1.09008,1.12154,1.15286
SVK,Slovak Republic,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,3.99249,4.5298,4.36072,4.31876,3.8037,3.90147,4.70229,5.05464,4.72998,4.1687,4.70404,4.89897,5.56698,6.17602,6.46841,6.0407,5.71847,5.52445,5.65835,5.81494,6.19186,6.32318,6.32135,6.41744,6.46432,6.51061,6.564,6.62541,6.70887,6.78274,6.90071,7.02461,7.10423,7.17692
SVK,Slovak Republic,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.65709,2.00756,2.04945,2.1104,1.85481,1.92645,2.3986,2.69521,2.65884,2.46642,2.97094,3.35595,4.22314,4.95001,4.90348,4.81049,4.6822,4.59818,4.77978,5.04716,5.5812,5.88914,6.082,6.36467,6.59162,6.79733,7.00491,7.22259,7.46971,7.71504,8.02189,8.34723,8.64066,8.93423
SVN,Slovenia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
SVN,Slovenia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.2994,3.54223,3.98894,4.01602,4.0762,4.05127,4.06737,4.09882,4.15728,4.19548,4.23079,4.22004,4.21425,4.22704,4.23661,4.24868,4.26111,4.27376,4.28916,4.30507,4.32104,4.33707,4.35316,4.36929,4.3855,4.40176,4.41809,4.43447,4.45091,4.46741,4.48398,4.50061,4.5173,4.53405
SVN,Slovenia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.288378,0.410027,0.551542,0.489605,0.379651,0.254918,0.199316,0.184026,0.202444,0.280875,0.38834,0.562977,0.767134,0.942098,0.731873,0.767206,0.816896,0.821512,0.816051,0.781725,0.75766,0.715272,0.769527,0.828467,0.864123,0.896627,0.939818,0.98452,1.02899,1.07195,1.11868,1.16868,1.21999,1.27355
SVN,Slovenia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,14.6749,14.8885,15.512,13.6728,11.9976,12.8992,12.8097,12.0792,11.16,11.0249,11.5225,11.5886,11.1158,11.4537,12.2322,12.1976,12.5588,12.3337,12.5653,12.2371,12.1556,11.9709,11.8998,12.2549,12.2523,12.4498,12.6564,12.8304,13.038,13.2125,13.4711,13.8902,14.228,14.5279
SVN,Slovenia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),4.0571,4.25091,4.65691,4.23055,3.90281,4.38617,4.49945,4.39962,4.17424,4.27697,4.6727,4.9814,5.11519,5.42043,5.32973,5.37287,5.5841,5.34518,5.38935,5.39474,5.46499,5.55909,5.78711,6.14852,6.31916,6.58504,6.85815,7.12522,7.4223,7.7088,8.04096,8.46682,8.85708,9.23721
SWE,Sweden,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.09,0.03,0.118204,0.157858,0.160995,0.230898,0.07,0,0.204999,0.296499,0.301348,0.308131,0.317048,0.318408,0.321302,0.327382,0.336242,0.346236,0.356273,0.364172,0.37498,0.390662,0.397045,0.404707,0.413431,0.41998,0.425721,0.43154,0.437439,0.443419,0.44948,0.455624,0.461853,0.468166
SWE,Sweden,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.162764,0.06,0.201712,0.255232,0.25229,0.360164,0.107022,0,0.273767,0.392841,0.388824,0.382935,0.387029,0.385338,0.387917,0.389045,0.389842,0.392364,0.392987,0.391431,0.387952,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961,0.384961
SWE,Sweden,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.790484,2.02325,1.72659,1.37783,1.47712,1.57688,2.15318,2.09852,1.90126,2.8052,2.26392,2.51521,2.75098,2.97612,2.31956,2.702,2.55902,2.98786,2.80255,2.90367,3.87409,4.32307,4.68435,4.98973,5.18744,5.37552,5.48263,5.6281,5.76741,5.89077,6.02391,6.15978,6.2857,6.39411
SWE,Sweden,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,6.79476,7.70998,8.40486,8.06308,8.22565,7.72939,8.70699,8.90166,8.57176,8.59826,8.7022,9.1304,8.99699,9.09646,9.48171,8.73103,8.75156,8.92969,8.88271,8.85235,9.09629,9.38136,9.548,9.50023,9.55375,9.68183,9.81124,9.93261,10.0623,10.2269,10.4318,10.6128,10.7702,10.8796
SWE,Sweden,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),21.4778,24.7456,27.8182,27.7876,29.5612,29.133,33.3795,34.8369,34.391,35.8124,37.2668,41.0286,41.8567,42.008,41.5524,40.4468,41.6458,42.5089,42.803,43.8138,46.9466,49.9051,52.3529,53.4556,54.7723,56.4394,58.0505,59.6049,61.2635,63.1782,65.3901,67.5057,69.5268,71.2663
SWZ,Swaziland,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWZ,Swaziland,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.39445,2.90052,2.94614,2.92716,2.91332,2.89339,2.85311,2.8165,2.9297,2.97034,2.9922,2.97035,2.96139,2.97173,2.98229,2.99286,3.00348,3.01414,3.02486,3.03561,3.04639,3.05722,3.06808,3.07898,3.08992,3.10091,3.11194,3.12301,3.13411,3.14526,3.15645,3.16768,3.17894,3.19025
SWZ,Swaziland,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
SWZ,Swaziland,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,3.00938,2.2884,3.04598,4.74816,2.74718,5.61768,5.34678,7.87138,6.71263,7.09464,4.92413,5.39132,3.98928,5.3687,4.52952,4.01748,3.34992,5.36701,6.50966,6.99534,6.73814,6.90443,6.93431,7.08827,7.13132,7.31807,7.28942,7.37593,7.39235,7.38967,7.36543,7.30499,7.29324,7.26566
SWZ,Swaziland,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.07,0.05,0.07,0.117886,0.07,0.146117,0.140538,0.215958,0.191313,0.209528,0.154149,0.178888,0.138238,0.187567,0.160725,0.147964,0.12615,0.211681,0.274354,0.307342,0.300376,0.300959,0.303168,0.30804,0.310531,0.321531,0.325076,0.335973,0.345105,0.353915,0.362032,0.369021,0.379939,0.390287
SYC,Seychelles,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02
SYC,Seychelles,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,18.0455,16.3416,18.2173,19.1018,22.0024,21.8843,22.1638,22.0824,22.0374,22.0473,22.065,22.0955,22.1314,22.1665,22.202,22.2417,22.2861,22.3311,22.3778,22.4268,22.4773,22.5293,22.5824,22.6366,22.6917,22.7478,22.804,22.8604,22.9169,22.9736,23.0304,23.0873,23.1444,23.2016
SYC,Seychelles,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.05,0.09,0.09,0.108283,0.08,0.05,0.128779,0.08,0.03,0.04,0.08,0.09,0.109734,0.09,0.119475,0.122593,0.133338,0.136072,0.125631,0.13418,0.134556,0.144454,0.148624,0.153789,0.163693,0.170117,0.176603,0.179163,0.185052,0.196372,0.196369,0.200842,0.20602,0.212848
SYC,Seychelles,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,60.0826,51.7493,57.0814,56.5141,54.3301,54.6212,47.4791,58.4209,51.9803,52.1098,54.886,60.4998,68.3087,67.388,69.4094,64.2066,65.4976,67.5031,62.7035,60.7082,60.88,61.4706,65.3113,64.1676,63.8859,63.091,62.8065,62.0927,61.5991,61.2668,60.5386,60.0097,60.148,60.3288
SYC,Seychelles,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.385015,0.337843,0.428845,0.472255,0.462789,0.464691,0.39491,0.492057,0.410097,0.402814,0.462487,0.557737,0.695331,0.671277,0.683757,0.670109,0.720351,0.769704,0.751041,0.77226,0.8274,0.873856,0.969307,0.999949,1.03538,1.05317,1.07988,1.10497,1.14004,1.18499,1.2089,1.23884,1.28311,1.33192
SYR,Syrian Arab Republic,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
SYR,Syrian Arab Republic,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.773,2.71114,2.86746,3.02246,2.97347,3.00879,3.01876,3.03047,3.03515,3.04946,3.06457,3.07959,3.09458,3.10949,3.12433,3.13911,3.15382,3.16845,3.18302,3.1975,3.21192,3.22625,3.2411,3.25601,3.27097,3.28602,3.30114,3.31632,3.33158,3.34691,3.3623,3.37777,3.39331,3.40892
SYR,Syrian Arab Republic,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.228956,0.33743,0.397249,0.323036,0.203546,0.119521,0.14717,0.144163,0.1685,0.220644,0.308,0.393678,0.51175,0.499778,0.60009,0.61991,0.551284,0.25385,0.189623,0.128862,0.106808,0.102257,0.100578,0.108024,0.118726,0.127645,0.134949,0.141713,0.148283,0.155698,0.161909,0.168403,0.174986,0.180809
SYR,Syrian Arab Republic,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,15.5506,14.1938,14.8486,14.9194,14.1241,13.997,13.8142,12.8587,11.9612,15.1855,14.4956,13.7358,15.0015,12.8279,14.4597,19.5933,10.6819,12.7461,11.9368,12.4929,13.1277,13.5068,13.8006,14.0001,14.4265,14.3114,14.1271,13.8972,13.7372,13.5524,13.433,13.3732,13.356,13.3827
SYR,Syrian Arab Republic,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),3.66125,3.58923,3.84871,4.16075,3.86042,3.84377,3.99272,3.93597,3.70674,5.02668,5.09656,5.07393,5.85593,5.23126,6.25326,8.7422,4.60923,4.42786,3.29251,2.929,2.61616,2.42253,2.35147,2.38546,2.45812,2.53604,2.60352,2.66528,2.73373,2.80348,2.8691,2.93487,3.00615,3.09927
TCD,Chad,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCD,Chad,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.05532,2.78638,3.09395,3.6225,3.59948,3.60864,3.64543,3.68746,3.7381,3.80591,3.84555,3.8363,3.82655,3.8396,3.84976,3.85976,3.87006,3.8806,3.89361,3.90708,3.9206,3.93417,3.94779,3.96144,3.97515,3.9889,4.0027,4.01654,4.03044,4.04438,4.05837,4.0724,4.08649,4.10063
TCD,Chad,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.03,0.05,0.05,0.05,0.05,0.08,0.1,0.07,0.158642,0.136121,0.135902,0.117234,0.08,0.09,0.113687,0.137847,0.163159,0.183385,0.207672,0.194536,0.177657,0.1749,0.186442,0.19621,0.205257,0.215528,0.22681,0.238237,0.248264,0.258779,0.269671,0.282258,0.290088
TCD,Chad,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,0.935601,1.34517,2.20034,2.66942,2.66476,3.09361,4.26779,3.10466,2.80196,2.54901,3.78148,3.58999,3.54928,3.06214,3.60228,3.66431,4.00447,4.10342,4.0647,4.14291,4.24971,4.20494,4.19327,4.20063,4.15633,4.15974,4.18883,4.22156,4.24638,4.25987,4.27543,4.28873,4.28601,4.2388
TCD,Chad,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.03,0.04,0.07,0.09,0.09,0.10704,0.164882,0.13013,0.134733,0.163789,0.263176,0.251468,0.256751,0.228297,0.279683,0.323185,0.35361,0.39426,0.413007,0.44997,0.46974,0.43517,0.434993,0.455393,0.476725,0.501449,0.526315,0.552706,0.579306,0.605553,0.63545,0.667775,0.698034,0.721353
TGO,Togo,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,Togo,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.39407,2.56358,2.20253,2.20434,2.41202,2.37874,2.37382,2.38199,2.40969,2.43134,2.45146,2.44486,2.44081,2.44802,2.45338,2.4602,2.46723,2.47439,2.48312,2.49215,2.50123,2.51033,2.51947,2.52864,2.53783,2.54706,2.55632,2.56562,2.57495,2.58432,2.59371,2.60315,2.61261,2.62212
TGO,Togo,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
TGO,Togo,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,2.03004,1.11017,1.62865,1.48972,1.18101,2.25362,2.736,3.49974,3.63359,4.17247,4.53564,4.3369,4.8656,4.57692,5.22969,6.33875,7.80791,7.93128,9.26345,8.65868,8.73588,8.64364,8.66901,8.37227,8.34244,8.20198,8.05991,7.89287,7.74058,7.57463,7.35909,7.10733,6.87372,6.61623
TGO,Togo,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.05,0.03,0.04,0.04,0.03,0.06,0.07,0.09,0.1,0.116269,0.127955,0.127121,0.14559,0.140179,0.16554,0.208667,0.269573,0.28978,0.355845,0.352868,0.375507,0.393092,0.417506,0.426198,0.448462,0.46516,0.482015,0.497515,0.513775,0.529407,0.544342,0.559566,0.576556,0.590715
