T22,"Total imports, exports and balance of trade",,,,,,,
Region/Country/Area,,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
53,Australia and New Zealand,2010,Balance imports/exports (millions of US dollars),,,11179.4224,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
53,Australia and New Zealand,2015,Balance imports/exports (millions of US dollars),,,-14492.5683,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
53,Australia and New Zealand,2016,Balance imports/exports (millions of US dollars),,,-2119.1348,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
53,Australia and New Zealand,2017,Balance imports/exports (millions of US dollars),,,-356.6827,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
53,Australia and New Zealand,2018,Balance imports/exports (millions of US dollars),,,17160.3956,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,1995,Imports CIF (millions of US dollars),,,3431.8748,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2005,Imports CIF (millions of US dollars),,,5396.6422,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2010,Imports CIF (millions of US dollars),,,9665.2280,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2015,Imports CIF (millions of US dollars),,,7967.8724,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2016,Imports CIF (millions of US dollars),,,7505.2564,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2017,Imports CIF (millions of US dollars),,,8475.7731,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2018,Imports CIF (millions of US dollars),,,9194.2526,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,1995,Exports FOB (millions of US dollars),,,4038.6107,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2005,Exports FOB (millions of US dollars),,,5199.4840,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2010,Exports FOB (millions of US dollars),,,8112.2147,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2015,Exports FOB (millions of US dollars),,,10997.8612,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2016,Exports FOB (millions of US dollars),,,10856.4630,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2017,Exports FOB (millions of US dollars),,,12773.6029,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2018,Exports FOB (millions of US dollars),,,14692.9717,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,1995,Balance imports/exports (millions of US dollars),,,606.7359,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2005,Balance imports/exports (millions of US dollars),,,-197.1582,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2010,Balance imports/exports (millions of US dollars),,,-1553.0134,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2015,Balance imports/exports (millions of US dollars),,,3029.9887,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2016,Balance imports/exports (millions of US dollars),,,3351.2066,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2017,Balance imports/exports (millions of US dollars),,,4297.8298,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
54,Melanesia,2018,Balance imports/exports (millions of US dollars),,,5498.7191,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,1995,Imports CIF (millions of US dollars),,,896.9434,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2005,Imports CIF (millions of US dollars),,,2379.2607,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2010,Imports CIF (millions of US dollars),,,3291.5954,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2015,Imports CIF (millions of US dollars),,,4627.3807,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2016,Imports CIF (millions of US dollars),,,4949.4241,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2017,Imports CIF (millions of US dollars),,,5368.0734,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2018,Imports CIF (millions of US dollars),,,5514.6354,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,1995,Exports FOB (millions of US dollars),,,1027.9386,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2005,Exports FOB (millions of US dollars),,,1295.1522,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2010,Exports FOB (millions of US dollars),,,1508.3680,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2015,Exports FOB (millions of US dollars),,,1736.8977,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2016,Exports FOB (millions of US dollars),,,1785.4852,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2017,Exports FOB (millions of US dollars),,,1833.0353,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2018,Exports FOB (millions of US dollars),,,1868.4673,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,1995,Balance imports/exports (millions of US dollars),,,130.9953,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2005,Balance imports/exports (millions of US dollars),,,-1084.1085,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2010,Balance imports/exports (millions of US dollars),,,-1783.2274,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2015,Balance imports/exports (millions of US dollars),,,-2890.4831,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2016,Balance imports/exports (millions of US dollars),,,-3163.9389,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2017,Balance imports/exports (millions of US dollars),,,-3535.0381,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
57,Micronesia,2018,Balance imports/exports (millions of US dollars),,,-3646.1681,Imports FOB.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,1995,Imports CIF (millions of US dollars),,,1088.6615,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2005,Imports CIF (millions of US dollars),,,2206.1359,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2010,Imports CIF (millions of US dollars),,,2332.5566,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2015,Imports CIF (millions of US dollars),,,2277.2012,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2016,Imports CIF (millions of US dollars),,,2242.4785,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2017,Imports CIF (millions of US dollars),,,2438.8980,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2018,Imports CIF (millions of US dollars),,,2891.8703,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,1995,Exports FOB (millions of US dollars),,,201.4318,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2005,Exports FOB (millions of US dollars),,,313.5358,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2010,Exports FOB (millions of US dollars),,,237.8670,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2015,Exports FOB (millions of US dollars),,,219.2263,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
61,Polynesia,2016,Exports FOB (millions of US dollars),,,265.0579,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
